,user_id,date,text,compliments,business_id
5605,5BpOyawXDHN1_YKd4i9QbQ,2018-02-20 13:34:29,"Just watched the Black Panther, Great movie. You got to Love your marvel movies.",0,jobP3ywRd3QNZ_GCoPG2DQ
5606,IUsiXnyv1DyZ7A0EBNICbg,2017-09-02 08:48:19,"ALWAYS bring your loyalty cup to the movies! Concession stand prices a getting ridiculous. :(  Not to mention, bar drinks are  EXPENSIVE for a small glass. Guess, the point of the theatre is to watch a movie...lol",0,RtXj1StQUbCMEmxRR10Bqg
5607,A1_45irWt7CcWmptXsqRZQ,2014-06-02 21:12:34,Awe yeah...  Now if only the mark up prices on popcorn and soda wasn't 400%.  Bring your own snacks!,0,zoODlH40edpJYLPLkHilNA
5608,WtJk4BhaUETz-aP86pdIMA,2018-05-23 00:44:23,Get in about 15 minutes before the movie to get your order in!,0,x0dMACZ3NlDWTDyFAW0jHw
5609,dhzFU-vli6AoXk3gaoGM_w,2011-11-14 05:56:11,Gonna watch Planet Of The Apes!!!!!,0,pi1DHl64UzYXkVuSwvsUwg
5610,35MI_KUO4L_fKb8mAVFwng,2014-05-25 20:39:39,"Yay, the lost and found had my beau's lost fedora",0,VOh-vGJlUJnaAb3tgPreQg
5611,-aV7azrzW2rlAm6G4DA-cw,2018-04-08 18:35:04,Cheaper ticket prices before matinee times.,0,rUv5UqvD7d-HMV-Ib1jaTA
5612,9g6kRSxz9egLnZFh_tkS8Q,2018-05-10 21:39:42,Just a downright money trap do not waist your life at this place. Nothing good or fun about coming here.,0,NdUuGRxEH0waBQbL6R7mmg
5613,1DsuFRjdW0gDA23Xswzoqg,2018-01-07 03:24:12,"Fried pickles are spears, not slices.",0,i8fJhAD9QE-arHRoV0FsCA
5614,RSLTG7N0wYJhRTW5CGEm5Q,2013-10-16 05:55:42,Reward card knocks $3 off dinner buffet!,0,p0iEUamJVp_QpaheE-Nz_g
5615,J2qPr_DMxCZeu3iGRur6Rw,2011-08-29 02:20:23,Colombiana,0,uH8o7gBowYmbToJqHsbpxg
5616,WGiozxMlB6J9LSTgRFpdTg,2012-01-07 21:25:50,Girl with dragon tattoo with my bestie! Too scared to watch devil inside!,0,Wn19QCVh-FdYFw06HfvJaA
5617,3rsZCoTmr8EM7DwtGm_RsQ,2012-07-02 02:24:44,Ted!,0,jOWS7K-2tNqOcHVBSygswg
5618,G1woJMeyhJ9KZp7X9-hRZQ,2014-12-21 04:27:55,great place. Loved going there  But now I live to far away.,0,lqCJiHlxzRpuYt-u_XQUvg
5619,sxhoJ3Y1zwU2BaomQEQ38w,2018-06-21 16:01:32,I thought the prices had gone up but learned that there are different prices for different screens.  The Ultra Screen DXL was $2-3.50 more per ticket.,0,c5v5UY_J2RgUM7u0fn6rMw
5620,FREeRQtjdJU83AFtdETBBw,2014-11-21 15:15:08,Beautifully maintained old building,0,cPPYaBM07eTlkknpvVpW1Q
5621,4riBWpfferJNfxPqxvcRLw,2018-11-05 21:39:35,Check in on Yelp for free large popcorn every time.,0,tKi4OvAlckcVzeP92InsOQ
5622,247M1mxfGjbUgcGfbgaV-A,2012-09-29 02:07:47,Wonderful evening!!!,0,_98ytLdlPEDp0FTuO31R7Q
5623,ciXjBfJrAEteIKpzZg4I9g,2013-11-13 00:50:05,Joe Bonamassa!,0,jeNnKFuf2WoehJlJSidKuw
5624,YvzoOqfBProz9SveFwJYOw,2017-07-09 18:55:49,Pet friendly theatre!  Just have to keep on leash.,0,yI1nnVCfa8s7ukuqo7Rc3g
5625,Ryxj0u0AW3mRsRypdYli2A,2018-07-18 05:51:20,If you're reading this... Go BIG or go home!!!,0,0QzCeORfF8EY34UODWRV9A
5626,XXKjsdglgwSs9kWtK6ZWUQ,2016-12-29 03:10:30,Movie hasn't even started and I already know I will never come here again.,0,cfggUk66F01Av4YWZJXcnA
5627,Xra8V8JrbB3YDXXp70L-Cw,2012-01-30 03:18:32,They might be giants!!!!,0,TT4XW2WMG0PNyUIFBIINuA
5628,k3NJaBzzhOV5z3eKNhaBOQ,2015-07-01 06:32:26,$2 tickets on Tuesdays!,0,Z96TEJDXyUhCerS-9QllXw
5629,35MI_KUO4L_fKb8mAVFwng,2013-10-19 22:30:26,Love the films,0,wxYpbaR3zQuMhgSbUym_xw
5630,jHX2qMpRIg-W32vJgi50lw,2012-05-05 01:05:43,The Avengers!,0,xnki9gbekoPntcxZhGx1nw
5631,8NPnK5h5Te91Ot6nbX9a5g,2012-06-10 19:38:43,Snow white and the Huntsman with my other half.!,0,-ipc5f0XiXwH3hbNnro54Q
5632,GMKoemATfrXg1deaXxt2jA,2015-12-18 01:22:51,"Great theater for adults to see movie on weeknight. Easier to get tickets to opening flicks since unaccompanied minors aren't allowed due to curfews imposed because of recent shooting at the mall. Since it doesn't have exterior entrance, curfew applies. Sweet for us to be able to see Star Wars.",0,yV3ak7F2t3n8SO7QsvLgEA
5633,phcEDX6EVrCUnsQsGbeDxQ,2013-11-24 07:20:42,Crabcake sliders... no bueno.  :/,0,h6Y1-KfN2XBkcrV85CS8yg
5634,ob8RC0VHeikmLBoQQofQmQ,2018-06-08 22:11:06,Decent theater but sorta overpriced for what it is,0,QPHU1AE3Fpxjhfiinv2LZg
5635,zFp22UYxTFPmyFDjkSy7FQ,2011-09-24 03:08:03,r,0,MM8n7SPaIuMlDGbUM5SZhA
5636,FgyvflZtqRF03j5bIrlnlA,2017-12-31 03:05:33,"In 3 years, I've gone through over 450k at stations casinos and yet still, servers are rude and don't want to help unless you tip. Also short alcohol in drinks more often than not. Wow, I think of all the things I could've done with my money. Have never hit a jackpot either. Statistically, that is extremely unlikely. Don't waste your money unless you like rude, ungrateful people",0,NdUuGRxEH0waBQbL6R7mmg
5637,pn_flI3EBNugBEYFp9okxQ,2017-12-09 20:45:33,Underground parking garage houses photographer Hank O'Neal's work.,0,dwogRZ8Vdu7Pd4qSN0UwXg
5638,hUgdQsMQPoNc3fa9VoMqWQ,2017-11-05 23:07:40,"Awful!!  They have replaced the love seats with narrow/uncomfortable seats that don't even let you raise the armrest if you are with your partner.  Prices have increased, yet food quality has decreased.  Do yourself a favor and go to a better theatre!",1,h6Y1-KfN2XBkcrV85CS8yg
5639,6rGVoAI0Bl8ZEbMNJWOK3w,2011-09-17 02:16:32,"Drive, Ryan Gosling is fine!",0,F8FHXQBpMu1erLSTwUxYeQ
5640,AwotTxzd_M5ZevluUUVkwQ,2012-05-07 00:57:41,Über busy,0,BxKe9Xt_fN6qBzrTofHuEQ
5641,7P6t9qnhKLOa8SqGb85B7w,2013-07-12 18:15:36,despicable me with my little minion,0,BxKe9Xt_fN6qBzrTofHuEQ
5642,kvBDQp-NaCkfUm2fWXbf1w,2011-08-27 03:29:50,Conan the barbarian.,0,XPz1E7DSyk37l3Jt11lmJw
5643,WXvky5ZfBqikw7tgdwE0Sw,2016-04-08 18:14:46,It an be a little slow at concession stand so leave enough time.,0,tKi4OvAlckcVzeP92InsOQ
5644,T1TI-1x4TJB7V-nJhaP_NA,2018-05-26 19:53:20,They have a bar inside.,0,UYZ_LzFRuWTv__VsXUXhsg
5645,udpfGxriuoBdWRBdplJl-w,2012-04-21 05:44:35,Think like a man...,0,BxKe9Xt_fN6qBzrTofHuEQ
5646,h1Ca9Iu-sC6Pmn6zrhfRIA,2010-07-05 00:21:06,This is BY FAR the nicest movie theater in the entire valley.,0,BTcY04QFiS1uh-RpkR7rAg
5647,3rsZCoTmr8EM7DwtGm_RsQ,2013-07-29 05:27:36,This place is empty!,0,vDhifJNAtVFGjqJM5hFQkg
5648,quH7oYf3C-_klKjP-cklCQ,2012-05-02 18:47:11,Buy the refillable drink cup if you're a regular here.,0,Z96TEJDXyUhCerS-9QllXw
5649,yH3Jyu5vRTAJ8uMAD2bLGQ,2011-07-02 18:36:02,Cine capri.. is a must see.,0,F8FHXQBpMu1erLSTwUxYeQ
5650,gDy6k3AqlkcN4cEIkWnx_A,2013-08-12 21:21:42,Soon this will be my second home Orangetheory Fitness,0,uFoygm7v4t0hXe8VeWq-Rg
5651,M6uDHCxhZybBdngFuBmrHg,2012-08-04 17:43:39,I'm not wearing hockey pants!,0,nvBhlpH8TWbCl70_30gqxg
5652,pL4NhW3rTokFr-CQh3Lzgg,2013-05-08 01:32:32,Ironman III,0,h6Y1-KfN2XBkcrV85CS8yg
5653,angEr2YcXmCl20s8WQu32w,2013-10-27 09:57:48,It's the cheap breakfast I tell ya,0,p0iEUamJVp_QpaheE-Nz_g
5654,ZNIn9PC0sHumZ0r5PG8tLQ,2017-12-05 22:21:08,One word!!awesome!!!!,0,c5v5UY_J2RgUM7u0fn6rMw
5655,g-y4Me4bqDz8jwFzX_e17w,2017-07-29 00:16:09,10 min walk from Sherbrooke metro,0,6V7xWC3xpzFX4CMQjmDVsA
5656,anHzk1C0oQRtfuDj74p2RQ,2012-04-09 20:13:16,Monday afternoon move; why not!,0,ZJKvmjBinGXEagy7l1na7Q
5657,qlC607Cyp0Mj91vDFvkp3Q,2012-03-04 18:35:41,"Smart Movie Snack box rocks. $7 for small water, popcorn chips, fruit chips & Odwalla granola bar!",0,Y6F9a6Rv_4nhDIZ2VfQFrg
5658,6ehZ3X1gaHe-fxzndNRweA,2012-09-16 05:07:54,"Cute lil drive- in! First run movies for $6.50 pp, lots of screens, an old fashioned snack bar, AND  a playground! How awesome! I might see if theyre looking for entertainment :)",0,v015pusDxymYrTi_l48t2w
5659,fkMiipV4j_DG5nSoBnZvbg,2014-05-21 18:11:01,Field trip at work.,0,TDtggQc6j_HjmQXS5QjzeA
5660,bnKo6L4MgcUbLZH7fmnkrA,2015-05-30 19:16:32,"Purchase you tickets in advance, you get better seats!",0,zoODlH40edpJYLPLkHilNA
5661,M9TjYmTgHayJ22cNkyvW_g,2018-07-22 00:47:22,"The theater is on the older side and it shows in a few areas, including on the screens themselves.",0,ti9XBqsL13OlTE-O_tRhUg
5662,9gnCZKAVRi_dZmHC7r5N0Q,2013-11-03 17:48:41,"I haven't been here in, I bet fifteen years. Its still decent here.",0,dqDlLubs0tpIKSe2lpQZBQ
5663,1ViT_LzrNbbrheWgIvT5Tw,2012-09-29 01:24:14,Les Intouchables,0,Jr7YyKRsV9OkJaBTpXYnEA
5664,hZfzVrhsCQ9JDAb2jYoJNQ,2012-03-03 21:41:04,Holy crap this place sucks.,0,ImU8asw-7e_9sZoDc2lzXA
5665,XAja3Ed6Fa_lwZl_7tb9aw,2014-04-12 20:07:19,Cocktail tasting from around the world tonight at this fancy place. roof top is cool.,0,ZU3ZU_wGF2S4CKavMEtI_w
5666,zrvk0-B91ahJRSB-UcAmIA,2012-07-03 06:24:38,Getting my web-slinger on in 3D and DBox!!!,0,AKPLL7N4yTidQF7xY8kneg
5667,CGCDnRwWHbsx3p6yRUE4Hg,2017-03-03 02:41:54,Ready for Logan. Gonna be great!!!!,0,-ipc5f0XiXwH3hbNnro54Q
5668,yP1K3CMHa8cxs3cEuh__-Q,2015-05-05 15:28:50,"Get there early, or better yet, order your tickets and pick your seats online!",0,-BBqiQQCweN7ePwTlY163Q
5669,WJKocp9RE0KatUwh3_DkGg,2015-12-25 05:00:15,"Sisters 1/5. Very, very bad movie. No writing, plot, or point. I urge you to skip it, or send me $14 and I will tell you a better story. (the theater is perfect- it's just the movie was hot garbage)",0,bCh7vrbbxSKx0mtZnOvQoQ
5670,WJKocp9RE0KatUwh3_DkGg,2015-04-27 19:30:52,"""Things we do in the shadows"" hilarious vampire flick from the Flight of the Conchords guys. Don't miss it.",0,wxYpbaR3zQuMhgSbUym_xw
5671,A0j21z2Q1HGic7jW6e9h7A,2017-07-09 21:51:31,"For those who live nearby, this is 2 hours of continuous laughter. There's physical comedy, puns, jokes and 60s/70s era songs - all put to the backdrop of a Shakespearean play,  very much modernized. 5 Stars !",0,HZi427Fb9-lpVdwZKTk7yA
5672,aeuo-PdHqd4IQSoH-Kueyg,2016-07-31 20:26:34,They have a theater!,0,tKi4OvAlckcVzeP92InsOQ
5673,n9-XwgSU74qTFdTCN5oreQ,2012-06-30 04:45:31,Ted!,0,Q3G58vv1ClvH4re9QBsVgQ
5674,M9rRM6Eo5YbKLKMG5QiIPA,2012-05-03 02:21:20,The Deep Blue Sea,0,wxYpbaR3zQuMhgSbUym_xw
5675,CGCDnRwWHbsx3p6yRUE4Hg,2018-05-26 01:45:42,Solo was AMAZING!!!!!!,0,-ipc5f0XiXwH3hbNnro54Q
5676,fmzIm7RxEdii5Jz44PtO7g,2015-12-12 19:01:17,Great seats to see Nutcracker,0,CTiWs36A_sX3eahdqrYxUQ
5677,8oE6Ey8oDq5r6JY1_nr8qw,2014-05-26 01:44:33,Get there early choose ur seat,0,-3SjhBm5C1ZYoG5hNUvHzQ
5678,6i4FtQYWUhMcDbGInEhMWQ,2010-08-21 02:04:21,"Seeing ""despicable me""",0,VOh-vGJlUJnaAb3tgPreQg
5679,ztKdCT5La4wX8pOPutJBJQ,2011-11-25 00:45:54,A little relaxation after my Thanksgiving feast... The Decendants,0,4RoTEeqB_MNn6yaqZmlZHg
5680,-2gOxVWcnBr5DclrrsWXCA,2014-02-28 01:47:27,Saw the premiere of Don Jon Absolutel,0,jobP3ywRd3QNZ_GCoPG2DQ
5681,iok89dK1a8kxIDtXazo8FA,2015-08-23 11:46:02,ratz!! it's closed?! i better get a refund for the $40+ worth of groupons i bought!!! :[,0,AKPLL7N4yTidQF7xY8kneg
5682,mYQmaTeWp87sGnE-rHvIOw,2013-10-22 01:04:24,Checking out Simple Minds tonight. No seating VERY CROWDED  not a great venue if you want to SEE anything. Go only if you must.,0,QAomAHvkk68GcHUfCmzeNg
5683,lsl_Le9iVqmt17IcRPEzGA,2013-04-22 23:57:12,Great theatre. Very clean and friendly staff. Go see Evil Dead!!!,0,nvBhlpH8TWbCl70_30gqxg
5684,uRNxoFcZ4a2VLXAJ2v9dhQ,2013-08-26 01:18:28,At the north entrance of the imax movie theater it smells like pee. :(,0,dt-Q31GwfUDHxZwwPhIH4A
5685,ruNNrmYdfMrXLDhpsU_xvg,2013-07-06 02:10:12,man of steel in imax 3d,0,xnki9gbekoPntcxZhGx1nw
5686,M9rRM6Eo5YbKLKMG5QiIPA,2015-12-02 17:55:36,"Camelview 5 is closing soon, and relocating to a new theater at Fashion Square. Last day to view movies at current location is December 10.  To commemorate the closing of the theater, Camelview is showing 10 classic movies at $5 ticket prices until December 6th.",0,wxYpbaR3zQuMhgSbUym_xw
5687,farYgso1_1Nrnkid91rytg,2018-07-17 22:25:55,Bathroom is in the back.,0,dwogRZ8Vdu7Pd4qSN0UwXg
5688,r-zUIQPaHzvIyL93wQaoiQ,2018-07-21 12:29:40,Matinee is $6/now. I guess new seats = new prices.  Pricing clearly posted at each window.,0,iXbjlUTqxlurMNAy58lYnQ
5689,IIQjl4ckL2lWPrqV2ZGAtA,2017-01-27 04:22:47,Ms. Susan is the sweetest and most caring Regal worker I have ever come across. She's the best.,0,4RoTEeqB_MNn6yaqZmlZHg
5690,6-g1Aw92UoDijvc4k-wWdw,2014-07-27 02:22:08,"They haven't cleaned the theatre from the last show, and it smells like someone shat themselves in here.

Oh, got kicked out for cleaning, why didn't they wait for the movie to start first.",0,nDmiX5v02FN0Gfam5RZ4vQ
5691,0WzKY_KgLIw6Eq_ofPxu9A,2018-05-05 14:24:02,Came here for the Hot Docs festival. Good size theatre with some concessions.,0,imhibWA4C4M7drQSeZZU9g
5692,fZY97UjlP-iv35beOl_OfQ,2017-02-26 07:41:43,"Go enjoy the HAPPY HOUR at its popular, cozy Tequila Bar upstairs!  $3 Tequila drinks!  

- Wed to Sun, 4-6p (See Pic) 

- Delicious frozen margarita tastes super fresh!   5* for quality and value!    :-) 

Feb 2017",0,p0iEUamJVp_QpaheE-Nz_g
5693,TUu4SppnJ1S3lQ_jTxMpOw,2013-01-13 22:06:47,There are over 100 types of pop you can mix yourself with Coca-Cola Freestyle!,0,B7crzLt3Cmq2Uy3JOiMnRw
5694,HwxL-y5h2j4swM1A8BvqfQ,2011-12-02 23:04:19,Grace Kelly exhibit ongoing now,0,OZzmKNnARCJHL7gDq2PZfQ
5695,cJh4F1zFNJb2wXCNT1uNWQ,2012-03-03 19:15:37,Act of Valor,0,ImU8asw-7e_9sZoDc2lzXA
5696,O9pMFJSPg80YVzpMfNikxw,2018-06-23 22:58:34,"Jurassic World rocks!! Take tissue paper, it's a tear jerker.",0,QPHU1AE3Fpxjhfiinv2LZg
5697,ZvfvGCya2iN4AUGHZY1WBg,2018-08-05 04:32:57,"If you live in Gilbert, check your mailers for amazing coupons!!",0,tKi4OvAlckcVzeP92InsOQ
5698,bpgbVPJcG-wQ4cNBcPPIxw,2011-11-18 04:21:54,"Midnight showing of Breaking Dawn,,,with Eric!",0,VfX7rhtX03yNg56ISz8gVQ
5699,XP2oBf6k_BlMoFs1bD2lag,2013-06-20 17:38:29,Don't just go. Always check Groupon for a deal on tix. They frequently get you in the movie for 5 or 6 bucks with a drink. Buy your tickets and reserve a seats online if there isn't a Groupon. Make sure you know if you want theater or office style seats. And by God have fun!,0,h6Y1-KfN2XBkcrV85CS8yg
5700,C5quk2Td-8K6qm4pw71myg,2018-11-04 17:24:06,The last two rows in the IIMAX theater are behind the speaker. So if you want to drown out the sound a little sit behind them,0,krCiaZqjU2CeOfwoJWctDg
5701,1lRbzzJ5yXGq6K0CpUCbMw,2012-05-16 00:24:07,Tickets are about 40% off on Tuesday but buy them ahead of time or expect to wait in line,0,JSjMfBQ654qyfVdE1CY76w
5702,PcvbBOCOcs6_suRDH7TSTg,2018-10-06 18:43:42,Private theater rentals available.,0,Z96TEJDXyUhCerS-9QllXw
5703,A0j21z2Q1HGic7jW6e9h7A,2011-03-26 00:57:24,Closed nearly a year now.,0,ykRbHPWp2kQQG2ELkamGeg
5704,GbBc4v-ov79fZMfJCFzO6g,2017-12-07 09:35:08,A+!!!!!!!!,0,yPRNwbXvumnl8Fdrkoouxg
5705,y-dpL5Iun_Drej8DFGfAgg,2011-03-05 05:07:32,Hall pass! :),0,nOidqR9yk6clKeXbuT_gZg
5706,9-Td5_emaxoCi5CKs0bhKA,2015-07-09 01:34:56,Great place to go!!!,0,iXbjlUTqxlurMNAy58lYnQ
5707,QFWVSSPbMOk-PN0bdG3lMg,2013-04-26 19:38:55,Just found out rave is amc now.....haha,0,BxKe9Xt_fN6qBzrTofHuEQ
5708,9W73B44Iw8WslrTNB2CdCg,2013-01-04 23:57:55,Not the first theater I would recommend in Brampton. Some theaters have low maintained seats but Ive found staff to be friendlier than average.,0,n9e07UjPBtISh97tJywluw
5709,9bcFzhy96znoZGpZnjChJw,2013-01-04 01:50:37,every flavour of popcorn except Curry!,0,xAO1MUoly2QakIas07KK8w
5710,L8GB1sEXJrVfR-UsDRjI-g,2013-01-15 01:33:44,Watching the glass blowing is a perfect einter warm up,0,wYZoSBvIbJWvDl-ruZwJ7Q
5711,5XVGDqn9wdwG4c_T1o0XUw,2013-11-23 21:01:58,THOR,0,RxNPIAim-2fIw43IilR62g
5712,jmBcmM9spQ5ir-cEGspTqw,2011-05-29 02:24:04,Hangover 2¡,0,-ipc5f0XiXwH3hbNnro54Q
5713,NJxfyWtbOi9WDxAvfgqLIg,2017-01-23 04:32:08,"In my opinion,  this is the worst for slot and video poker multigame comps.  However this place is pretty generous with comps for table games.  A few hundred for a few hours can give you $100 comp for a small group",0,p0iEUamJVp_QpaheE-Nz_g
5714,7Oe6ikklTjVBbEFw9emLcA,2012-07-20 22:31:02,The Dark Knight Rises in IMAX-yes!!,0,jobP3ywRd3QNZ_GCoPG2DQ
5715,IdD1Z_PMqF0zUn3uZWSeAg,2012-11-03 22:35:37,Wreck it Ralph was so cute!!,0,hhoKM8RdfYo97Y72LqmOgw
5716,ccl5JZivv93oVySmX6TBjQ,2014-05-16 01:41:04,Godzilla!!!!   Love the lizard!!!,0,BxKe9Xt_fN6qBzrTofHuEQ
5717,GMKoemATfrXg1deaXxt2jA,2016-07-13 22:10:25,Popcorn stale. Almost all self service in this monstrosity of a place now. Sad.,0,RxNPIAim-2fIw43IilR62g
5718,hkqfTDLl2Sx4qZ17p-spRQ,2015-09-18 04:50:49,Amazing love this place but is always busy! There seats are amazing the there,0,2fqHO2vFbcwVV27c_Irm8Q
5719,fmzIm7RxEdii5Jz44PtO7g,2018-03-07 23:54:39,The pies used in the show come from Whole Foods,0,CTiWs36A_sX3eahdqrYxUQ
5720,O9pMFJSPg80YVzpMfNikxw,2018-10-02 01:35:08,PREDATOR is an awesome treat!!,0,QPHU1AE3Fpxjhfiinv2LZg
5721,gwIqbXEXijQNgdESVc07hg,2016-11-03 16:23:02,Holiday gift card with 40$ off goodies with a 40$ purchase,0,w4SY_FlZnIfAb8UjDABPsQ
5722,z4RytucxI_XfcMFaEI2DRg,2012-07-21 05:42:18,Super nachos!!,0,cqjqc8pd3SCxTDWiH49Q5Q
5723,GG9tAoEC9sMa_DokSkkImA,2017-06-02 03:10:55,"Buy your tickets early, theaters are small and fill up fast.",0,FJ4SYm6u4GbhkkXXnjYPcg
5724,hAi-sBBQF43tQqVMmEqVew,2018-06-30 03:59:45,VIP is now $25.99 (Fri-Sun) per person. All Cineplex-wide.,0,TDtggQc6j_HjmQXS5QjzeA
5725,mQp5svqHBnPiKtdUC99sDg,2015-08-09 05:27:44,Adult Night 1st Friday of the month.  Cash Bar and  no tiny humans,0,kPorLswaS8h4xy-notLk9Q
5726,vBxT4_bjFrbZEarWz6vsCQ,2018-10-08 20:04:08,They need to clean up the outside and maintenance the restrooms. It's rather disgusting,0,UlrCYfEfpupUVlP0x2JVSw
5727,Mv55A30nEcAl3vk4qow5dA,2016-04-03 00:58:22,Sign up for the free Regal rewards card and present anytime you buy anything for points towards free movie tickets and food!  What? What!,0,fZioXnBVf-KAsCFX-P2whg
5728,hq5en1N5_OKK3Wx6RU2MTw,2013-07-17 03:48:31,$4.75 for 2 movies on Tuesday!  Can't be beat.,1,v015pusDxymYrTi_l48t2w
5729,YRcaNlwQ6XXPFDXWtuMGdA,2013-01-01 23:44:30,Open new years day,0,0rRLSX5rotp1_wiShc0jNw
5730,7P6t9qnhKLOa8SqGb85B7w,2015-07-04 17:48:12,Happy 4th of July ... time for Ted2,0,BxKe9Xt_fN6qBzrTofHuEQ
5731,iiMGd03G_RXzXFfRsyPAMg,2016-12-28 17:47:40,Tuesday movies are $5.25,0,K1ekU1q26tNrImHrt3rr2A
5732,YRcaNlwQ6XXPFDXWtuMGdA,2018-07-22 03:48:41,VIP to open in August.,0,6qHWqe2GMOI69LaKDA3eag
5733,FJ2yu9Pf5LIYcncoRKyzFQ,2014-11-25 00:06:54,Image/Mation,0,WgD4husYU3KNF1nOlg2MEg
5734,pL4NhW3rTokFr-CQh3Lzgg,2012-07-07 21:24:17,What to expect when you're expecting,0,Z96TEJDXyUhCerS-9QllXw
5735,H9MpjeuPqSOqkE_cAR2WZQ,2012-09-07 22:35:13,Great place! Best prices on first run movies!,0,PZKk2nlJBFcPPE8W88BOWg
5736,CiuZhF8WUmz2dAW4ojbvIg,2015-12-09 01:16:40,Make sure you join the rewards club! And utilize Tuesdays for $5 movies and free popcorn!,0,c5v5UY_J2RgUM7u0fn6rMw
5737,sRi2bYXjK4MsE_wE8PnSAg,2016-06-25 04:27:02,Worst bartenders ever. They are so rude - they completely ignore customers.,0,TT4XW2WMG0PNyUIFBIINuA
5738,NJxfyWtbOi9WDxAvfgqLIg,2018-09-29 02:31:34,"Great for bingo and cheap drinking at all hours, graveyard tables, machines and bowling alley especially.

I like this bowling alleys lanes the most, and they're scoresheet.

I hate the rodeo stuff but like the animals, the theater needs recliners, I dislike they're theater here.

They need better restaurants and vegan stuff.",0,p0iEUamJVp_QpaheE-Nz_g
5739,5IaHGddT0RLq1-S5LbP1iw,2014-12-28 21:17:47,One of my favorite movie theaters in Pittsburgh! Come early and get a drink and a snack before the show!,0,pewbZXifFrGqYqdNiXi5sQ
5740,N8KY5W3UXAZrAGMYO2IDFw,2015-06-23 01:40:32,Comfy seats in the Imax theater!,0,krCiaZqjU2CeOfwoJWctDg
5741,XgmEAWKBxlQ3vetV5ZXeow,2012-04-21 22:54:03,Perpendicular seating,0,hdoXVYBWR2fOlPLufu_b9w
5742,XfZ9TO6ZWJLp0vbUCm6g4w,2012-06-21 23:07:10,Holy Crap!!!! You get to add your own butter to your popcorn! So in other words you get to pick your level of fatness! Score!!,0,f4mh1Y0rnvbJRfQ3jPkqzQ
5743,sYl1niCXXzFbyI4UPouM3w,2018-10-05 17:21:06,You can get your parking validated for a discount near the entrance to the mall with the reader,0,Wn19QCVh-FdYFw06HfvJaA
5744,PKEzKWv_FktMm2mGPjwd0Q,2012-07-13 18:51:44,Monsieur Lazhar,0,4RoTEeqB_MNn6yaqZmlZHg
5745,9W73B44Iw8WslrTNB2CdCg,2013-01-19 19:51:34,Aparently the best seat in ciema #1is G14. Now go fight over it!!,0,imhibWA4C4M7drQSeZZU9g
5746,6MM9Yqn7UBM8tmpSHQHAAg,2013-05-11 22:43:02,"De l'extérieur, on dirait qu'ils ont refait la façade et c'est beaucoup plus beau!",0,yj7zSAJENDzBuQLVdkjCGA
5747,gDy6k3AqlkcN4cEIkWnx_A,2013-07-19 18:34:38,Marketing meeting with Color Me Rad awesome event awesome people,2,uFoygm7v4t0hXe8VeWq-Rg
5748,MMf0LhEk5tGa1LvN7zcDnA,2017-12-17 19:09:36,Time for Justice League,0,A0dDYy7DWik6BzDX6LnOtg
5749,GG9tAoEC9sMa_DokSkkImA,2017-06-30 03:59:10,"Go for the reclining chairs if you're able to, they cost more, but they are soooo worth it!!!",0,MM8n7SPaIuMlDGbUM5SZhA
5750,XChCfeJ6Yx2NDJIpIgRhyg,2012-06-24 01:47:23,Motambi at the Westjet stage tonight! Party,0,wYZoSBvIbJWvDl-ruZwJ7Q
5751,UDFIZXP0kOb2xKoYToTS6w,2013-09-18 01:07:29,Cheap admission on Tuesdays,0,S97QaAoCbsX_I_2BO9eYBQ
5752,69aYNJavq6wjd7UtryUWdw,2018-05-21 00:14:36,Reserve your seats on an app! This is quick and easy and makes the experience flawless.,0,lqCJiHlxzRpuYt-u_XQUvg
5753,u140UcK66QZWCWTpawz5Pg,2012-06-30 21:55:16,"Not as busy as Chinook Mall, plus it's $7 on Tuesdays!",0,tJ4wTvu6NegxD3uzNSxihw
5754,3uPAF2-YwiTUN5NvVH6pIQ,2013-09-22 18:33:19,Free movies week at Harkins. Ends on 9/26/2013.,0,Q3G58vv1ClvH4re9QBsVgQ
5755,bXRgFsGrhH0KH14m7kn9mA,2013-05-06 22:18:39,They really need 2 upgrade the bathroom and concessions,0,GIPY7lBIIY8ITSfu63q-YQ
5756,y05H_1uQhO4frLTJ5_tGCQ,2015-12-26 23:20:54,"Underground parking is $3 for theater guests , you can validate your parking pass at the theater; max 4 hours",0,PNiH-BJRo2STl6bd5o_AvA
5757,Zqk-ye_OHeH_sS1JsdsLgg,2014-03-09 22:44:44,Get you tickets online in advance. Good seats go quick.,0,zoODlH40edpJYLPLkHilNA
5758,YE4f0vL_F-5eajSOYdEKWA,2012-07-20 23:07:57,"Dark Knight! Packing tic tacs, chiclets, and rubber bands!",0,uH8o7gBowYmbToJqHsbpxg
5759,P14bqC_Ynbp8O3tLePRKSw,2016-11-20 00:20:55,"Theaters 12 -22 are reclining, after the holidays they will have reclining for theaters 1-11.",0,hhoKM8RdfYo97Y72LqmOgw
5760,MJ6fyEwz3kXDPBFFGPKJIw,2010-12-29 02:34:08,$2 popcorn and soda on Tuesdays,0,wtTWpv0xDJ5M57y22mdq0Q
5761,I-4KVZ9lqHhk8469X9FvhA,2018-10-26 13:28:39,"Stand by valet desk and watch the magic of the sunrise from the mountains across the street!!
Enjoy with Seattle's Best!!",0,p0iEUamJVp_QpaheE-Nz_g
