,Unnamed: 0,user_id,business_id,text,date,compliment_count
6792,621307,3AruyiYVoHSBy9X-Y4s9tA,F8FHXQBpMu1erLSTwUxYeQ,"['young', 'adult']",2012-01-19 05:32:56,0
6793,621723,Q8XtA-b2F2Udsun04o0Fgg,MM8n7SPaIuMlDGbUM5SZhA,"['fighter', 'favorite', 'guy', 'good', 'time']",2011-01-09 17:14:05,0
6794,621806,8UVKKG_Mrky3E361SRae2A,EeM2Zfji_KrjcQorUgG74A,"['dear', 'mentor', 'mall', 'invest', 'directory']",2012-07-24 19:39:18,0
6795,622032,De-dImXf-TOFWWPTUWwIvw,BxKe9Xt_fN6qBzrTofHuEQ,['spiderman'],2012-07-04 05:08:38,0
6796,622082,4AZNsaUfgBc6rdcoO-zxgQ,Y6F9a6Rv_4nhDIZ2VfQFrg,"['avengers', '3d']",2012-05-09 02:01:48,0
6797,622160,K-9r_8lWz3WdmMFS4M8t_g,vtO37k9heKKeS3jVhGaxgg,"['loan', 'afford', 'st', 'organics', '8', 'like', 'leaf', 'game', 'pain']",2012-12-09 01:27:17,0
6798,622220,4iBn84Ns9RC8w0DPsPRiWA,NdUuGRxEH0waBQbL6R7mmg,"['machine', 'available']",2014-09-20 19:08:03,0
6799,622316,BLn_wiMx5_kcGohmdCh_Xw,J0ufK7WAEq6oAdpDFz2xVA,"['gonna', 'reside', 'notevil', '3d', 'cool', 'wentworth', 'miller', '3d']",2010-09-11 23:49:58,0
6800,622387,V4bIBHc0XeOVv-W0wfJaPA,uH8o7gBowYmbToJqHsbpxg,"['scott', 'pilgrim']",2010-09-07 19:02:06,0
6801,622457,U5B0fga7sMELntKyKDNXGw,0QzCeORfF8EY34UODWRV9A,"['1', 'beers', '1', 'hot', 'dog', 'football', 'game', 'satmon', 'sport', 'book']",2010-11-28 00:35:00,0
6802,622591,xomN4f3bYsaUnrw2su9aKQ,rUv5UqvD7d-HMV-Ib1jaTA,"['wreck', 'ralph']",2012-11-04 02:07:10,0
6803,622670,rq-BzoHF7EsCXMWMnhzDvw,Y6F9a6Rv_4nhDIZ2VfQFrg,"['number', 'spot', 'movies', 'town', 'right', 'time', 'nevercrowded', 'try', 'sunday', 'nights']",2013-07-08 00:21:29,0
6804,622858,fEcLSgQkmFyy61xBYkvAhw,ImU8asw-7e_9sZoDc2lzXA,"['need', 'stadium', 'seat', 'real', 'haha']",2014-01-07 23:30:13,0
6805,623167,TNDcB1VJdVmFHbeuZvkzJg,pi1DHl64UzYXkVuSwvsUwg,"['nut', 'job']",2014-04-18 21:37:32,0
6806,623332,iG-V0nBbeD-pnIcquXH5YQ,jobP3ywRd3QNZ_GCoPG2DQ,"['yelp', 'buddies', 'check', 'yelp', '22', 'deal', 'day']",2016-12-11 19:55:43,0
6807,623414,gNxDBy16Bov6lwpxTZfuqg,v015pusDxymYrTi_l48t2w,"['like', 'place', '10', 'buck', '2', 'ppl', 'super', 'cheap', 'bring', 'food', 'theres', 'concession', 'stand', 'bf', 'like', 'come', 'cause', 'dog', 'join']",2013-10-09 02:21:03,0
6808,623502,iQmUnEWvEts3KJZtBKG5VA,mnGV1Ln114T8EfO2QRW1eg,['movietime'],2011-06-21 20:07:38,0
6809,623599,I7lFT93wu6D25fWVXRUsDw,jobP3ywRd3QNZ_GCoPG2DQ,"['know', 'im', 'late', 'lolz', 'watch', 'thor']",2011-05-20 03:30:29,0
6810,623686,bwyDqjSZib7L8IhnCxIvyw,vDhifJNAtVFGjqJM5hFQkg,['v'],2012-01-08 03:04:34,0
6811,623699,fbXEFxq9v8WqAWsMjmzvew,tuIg103yDqCEcTk5J_h8ow,"['colorful', 'place', 'theater', 'n', 'popcorn']",2014-01-12 04:14:51,0
6812,623961,GQ_iz8FbKJKtO_aPBy7kaw,ZJKvmjBinGXEagy7l1na7Q,"['new', 'recline', 'leather', 'seat', 'comfy', 'great', 'date', 'night']",2016-03-04 04:30:30,0
6813,623991,ND7alaesxOolJAVkfJV8Ug,nOidqR9yk6clKeXbuT_gZg,"['family', 'movie', 'night']",2012-03-15 00:51:26,0
6814,624173,ynYwC-GPVqVQpkqehc8XMA,MM8n7SPaIuMlDGbUM5SZhA,"['las', 'vegas']",2013-11-02 00:32:37,0
6815,624354,naNpFXh1enSwhXKyEdZNkw,jM7O18Dp00u6Dwo8SEJuEg,"['notwaste', 'money', 'arcade', 'lot', 'game', 'date', 'newer', 'ones', 'poorly', 'maintain']",2012-12-27 05:06:28,0
6816,624362,bwyDqjSZib7L8IhnCxIvyw,QPHU1AE3Fpxjhfiinv2LZg,"['vow', 'sad', 'badsmh', 'crappy']",2012-02-11 23:23:44,0
6817,624625,y9LfP2WCcUwSmliHym6oMA,zoODlH40edpJYLPLkHilNA,"['wo', 'notbe', 'place', 'try', 'im', 'glad', 'bring', 'blanket']",2014-07-22 05:28:44,0
6818,624690,u0Tsdqtjq--k5RV1mq1hrg,nvBhlpH8TWbCl70_30gqxg,['lol'],2011-10-21 06:57:02,0
6819,624715,7z9SC_m5BtW7IlRiwIOoPg,krCiaZqjU2CeOfwoJWctDg,"['great', 'seat']",2017-05-30 16:39:17,0
6820,624978,mUYo-eDvx9QshbqoD2hWOA,tuIg103yDqCEcTk5J_h8ow,['love'],2013-05-18 02:29:17,0
6821,625126,oeCndpE66bT62FvMgxIWrg,RtXj1StQUbCMEmxRR10Bqg,"['closest', 'movie', 'theatre', 'house']",2015-08-07 15:08:28,0
6822,625143,sQWMk7e4nXcA8IS45qQV2Q,Q3G58vv1ClvH4re9QBsVgQ,"['puss', 'n', 'boot']",2011-11-13 23:36:36,0
6823,625238,rPTh2dLa2yB5yhuDADpfIQ,h6Y1-KfN2XBkcrV85CS8yg,"['contraband', 'movie', 'choice']",2012-01-22 02:24:40,0
6824,625282,HxSk_r8JUMuMaKMWra7UHw,BTcY04QFiS1uh-RpkR7rAg,"['place', 'rainy', 'phoenix', 'day']",2011-04-09 21:11:12,0
6825,625499,0T3oYYb-7_PGoE7letJXOg,ZJKvmjBinGXEagy7l1na7Q,"['never', 'busy', 'amc', 'nicest', 'theaters']",2013-09-08 22:27:54,0
6826,625726,5J4uykvpVCZ3pwceIKf45g,h6Y1-KfN2XBkcrV85CS8yg,"['super', 'excite', 'pepsi', 'place']",2013-12-13 01:48:33,0
6827,625820,ExLdjw1G9AtZIb2DMFnwTA,B6YIrpQnwKPidH0Vlh9f9Q,"['notseen', 'inceptio', 'notyou', 'miss']",2010-07-30 06:03:31,0
6828,625922,I0zmRw3Kp2ScJOasQOF9sQ,tuIg103yDqCEcTk5J_h8ow,"['just', 'home', 'place', 'oatmeal', 'stout', 'literally', 'amaze']",2017-01-27 08:00:23,0
6829,625947,_BzYlXWInGT3ouIvIWqYfQ,zoODlH40edpJYLPLkHilNA,"['bring', 'friend', 'ask', 'bottle']",2014-04-14 23:52:49,0
6830,626128,V4bIBHc0XeOVv-W0wfJaPA,uH8o7gBowYmbToJqHsbpxg,"['xmen', 'class']",2011-06-05 20:26:10,0
6831,626192,sQWMk7e4nXcA8IS45qQV2Q,h6Y1-KfN2XBkcrV85CS8yg,"['love', 'theatre', 'yesterday', 'saw', 'expendables', '2', 'today', 'total', 'recall', 'chili', 'nachos', 'pitcher', 'blue', 'moon']",2012-08-19 23:25:23,0
6832,626289,x6BbbotUNpCEe5pWfAoBnw,CJty_bUZVJJaLFcTppxmzg,"['just', 'renovate', 'nice']",2013-06-15 19:20:45,0
6833,626431,KQAB8ChvGgciSf8oQ_gTeQ,PTtBAaY1GgH929EjdlYLiA,"['comfortable', 'recline', 'chair']",2015-07-26 05:16:36,0
6834,626448,mOSlxcDhgXThN5K4Dt3ROQ,69mbd_po1JhbNk3heGKw4g,"['old', 'cold', 'theater', 'uncomfortable', 'seat', 'compare', 'whats', 'norm', 'today']",2018-01-26 23:36:14,0
6835,626503,XlQB8G8MeeKJ3Z0FHntzDw,2fqHO2vFbcwVV27c_Irm8Q,"['churros', 'available', 'variety', 'hot', 'food', 'items']",2013-06-13 20:37:26,0
6836,626505,BUP6Izyj6B6V4DPnIajl2g,Xk3nvgipbBPuEoUEXmzQ2Q,"['great', 'theatre', 'beautiful', 'space', 'calgarians', 'visitors', 'support', 'wonderful', 'place']",2013-10-20 00:52:55,0
6837,626556,jQTCVR7R2f4oQz-P9ZBsWA,m6PIHmB4lWKmZz4oMGV_uw,"['saw', 'lone', 'ranger', 'better', 'think']",2013-07-07 05:21:56,0
6838,626570,YCT80Asa2xFNlOX1Vl5HYw,F8FHXQBpMu1erLSTwUxYeQ,"['fixi', 'notto', 'thor', 'fam']",2011-05-09 03:11:06,0
6839,626581,2Ty88xoc5tPwHsqO-4wDbA,NdUuGRxEH0waBQbL6R7mmg,"['bouta', 'grub']",2011-10-30 01:40:21,0
6840,626623,s3TfT2QyHwfP-7UTRB3f8A,h6Y1-KfN2XBkcrV85CS8yg,['early'],2012-07-29 20:00:17,0
6841,626654,Lz2a8oQMJ76Yw8dG79p76A,cUowzBUrVnWdg1WC52GBpw,"['helpful', 'friendly', 'staff', 'clean', 'neat', 'inside']",2016-02-21 13:26:41,0
6842,626677,V4bIBHc0XeOVv-W0wfJaPA,wxYpbaR3zQuMhgSbUym_xw,"['black', 'swan']",2010-12-16 22:26:05,0
6843,626788,HLFRql-2xgMUhe7-0uRigA,wxYpbaR3zQuMhgSbUym_xw,['say'],2013-09-29 18:45:06,0
6844,626899,dRlA0iymGFcNzsfWA7P-Jg,NdFIaltcBEumPcn4CG6Khg,"['update', 'best']",2018-04-14 23:01:38,0
6845,627015,P0qMTK34-VcvbYvrlUsoNw,MM8n7SPaIuMlDGbUM5SZhA,"['theres', 'price', 'break', 'ticket', 'week', 'wear', 'pant', 'bite', 'chilly', 'recliners', 'leather']",2014-03-20 02:31:39,0
6846,627017,CCDz9cpoLGd4KBOgQDy3ww,p0iEUamJVp_QpaheE-Nz_g,['yippeeee'],2012-06-13 23:14:18,0
6847,627038,OuiSZq1bZ7aXX2-kJzuknA,nvBhlpH8TWbCl70_30gqxg,"['bout', 'watch', 'sparkle', 'queen']",2012-08-19 04:02:51,0
6848,627146,SfigTZsa3a8AzpK4ZRZ0jA,uH8o7gBowYmbToJqHsbpxg,"['watch', 'puss', 'boot', 'bella']",2011-10-29 02:10:12,0
6849,627225,nszu5jhJm97dkS4G5wd30A,-ipc5f0XiXwH3hbNnro54Q,['mib'],2012-06-29 01:28:40,0
6850,627255,momzf0gPj0iWwpRxwhiZmw,fZioXnBVf-KAsCFX-P2whg,"['prepay', 'ticket', 'online', 'avoid', 'line']",2013-02-17 08:47:41,0
6851,627467,WC2vra21_G9eORjwFq41pQ,p0iEUamJVp_QpaheE-Nz_g,"['lot', '5', 'black', 'jack', 'table']",2011-07-03 21:22:39,0
6852,627472,P3u8CPU8AcKkEJ-imTGHhQ,QPHU1AE3Fpxjhfiinv2LZg,"['ready', 'watch', 'immortals']",2011-11-13 21:05:21,0
6853,627506,5dKknvq65x-SaluuJjT0Kw,tOhzbIoz_UHhzuXiGOEYgQ,"['jack', 'ryan', 'rock']",2014-01-21 00:00:56,0
6854,627536,33vd7tsxIbmtOaa41GygNQ,p0iEUamJVp_QpaheE-Nz_g,"['uncle', 'mama', 'jayjay']",2011-05-08 05:19:13,0
6855,627571,i9QNRiMBm_k0nF-sDKnCzQ,HerJ6-eyiUIcwOwivgIPKQ,"['drive', 'ins']",2013-08-22 00:51:30,0
6856,627677,gSGzeIeWmDS5SYHq6xzGOg,rUv5UqvD7d-HMV-Ib1jaTA,"['popcorn', 'little', 'tiny', 'piece']",2016-05-28 05:41:45,0
6857,627681,NDfcFPPzHqvnCu9rEg2GfA,bzWo5eA5zZjktINg8DdAjw,"['join', 'free', 'member', 'reward', 'program', 'dollar', 'spend', 'add', 'free', 'ticket']",2014-11-11 01:04:29,0
6858,627785,YCT80Asa2xFNlOX1Vl5HYw,F8FHXQBpMu1erLSTwUxYeQ,"['hangover', '2', 'laugh']",2011-05-31 03:10:31,0
6859,627841,fbXEFxq9v8WqAWsMjmzvew,tuIg103yDqCEcTk5J_h8ow,['hippie'],2014-01-10 05:30:14,0
6860,627907,tbECvwzYbEMu9jbxhBr3ZQ,qLTPXsxCxMkaJGt8opZYpQ,"['la', 'la', 'la', 'human', 'step', 'tonight']",2011-05-07 01:40:07,0
6861,628003,UCG-PGg-rI8DdxbO9-SDyA,BxKe9Xt_fN6qBzrTofHuEQ,"['favorite', 'theaters', 'rave', 'use', 'serve', 'alcohol', 'not', 'sure', 'amc']",2013-03-03 00:54:18,0
6862,628020,r0RUXJiW67pF6BjbJce1iA,nCAqeub9ERwzSoQwGzr1QQ,"['need', 'cashier', 'saturday', 'night']",2016-02-28 02:46:49,0
6863,628060,qkYy4iY6ax6kQOY0dFzuiA,p0iEUamJVp_QpaheE-Nz_g,"['awesome', 'place', 'thank', 'mr', 'g']",2013-12-22 09:28:36,0
6864,628136,puhvSlWJgh-Tf9n_UCe5vA,nDmiX5v02FN0Gfam5RZ4vQ,['notjudge'],2011-07-28 22:40:38,0
6865,628604,eIOJhc6LRmAu9vsIglHyTA,ikTlMObBu3aI4xNmE9X4mA,"['cheaper', 'theater', 'not', 'crowd', 'good', 'picture', 'screen']",2013-06-23 04:37:15,0
6866,628625,9HeDzIP2Kg9WzxxPLa7M-w,p0iEUamJVp_QpaheE-Nz_g,"['brazilian', 'jujitsu', 'federation', 'grapple', 'tournament']",2011-05-28 17:29:49,0
6867,628774,7au3x_lOMNaTWqs6w1eStw,BxKe9Xt_fN6qBzrTofHuEQ,"['harry', 'potter', 'yay']",2010-11-22 01:06:44,0
6868,628791,bReos_ajF3I5lKoAx5AiMQ,nvBhlpH8TWbCl70_30gqxg,"['sister', 'mister', 'magic', 'mike']",2012-06-30 20:33:57,0
6869,628908,4UC0KJYlvA6l-cHkvTn67g,wxYpbaR3zQuMhgSbUym_xw,"['nottell', 'gary']",2011-01-08 02:33:40,0
6870,628914,_j1KnsWLVz3AU1mmm0G0JQ,8WBHKj2davW6hhZWlUQ7DA,"['ca', 'nottake', 'house', 'seat', 'build', 'think', 'cost']",2011-04-05 19:10:27,0
6871,628926,7zQXLgp1M3Ko3a_fbazAVg,TT4XW2WMG0PNyUIFBIINuA,"['minus', 'bear', 'concert']",2011-10-30 02:46:15,0
6872,628999,sQWMk7e4nXcA8IS45qQV2Q,Q3G58vv1ClvH4re9QBsVgQ,"['gonna', 'watch', 'help']",2011-08-21 22:48:22,0
6873,629026,3smAgS4TkRZ2Hpr4u2PnwQ,F8FHXQBpMu1erLSTwUxYeQ,['xmen'],2011-06-05 22:38:50,0
6874,629031,XT0_e43lrGSbQQgP0-oJ1A,F8FHXQBpMu1erLSTwUxYeQ,"['love', 'cine', 'caprieven', 'notthe', 'original']",2011-06-06 05:17:05,0
6875,629081,cj97e15sTFtnw1XHKfZKPg,0QzCeORfF8EY34UODWRV9A,"['staind', 'chevelle', 'tonite']",2012-04-28 01:37:31,0
6876,629238,JHtefXT2PavbSdUGTW9kUQ,p0iEUamJVp_QpaheE-Nz_g,"['chance', 'win']",2012-08-08 20:59:46,0
6877,629352,3hZ1Y-U4BCIEv4VouWlzGg,1wiv2BvvauMj8hS16UuEYw,"['awesome', 'david', 'sedaris']",2011-04-23 02:10:06,0
6878,629620,WUdPK6ZCyImNSArIHK0JsA,zoODlH40edpJYLPLkHilNA,"['sign', 'reward', 'card', 'buy', 'ticket', 'online', 'pick', 'kiosk', 'reward', 'card', 'instead', 'waste', 'printer', 'ink', 'print', 'movie', 'ticket']",2016-05-22 23:46:01,0
6879,629934,UCG-PGg-rI8DdxbO9-SDyA,BxKe9Xt_fN6qBzrTofHuEQ,"['hunger', 'game']",2012-03-25 23:34:08,0
6880,630003,a0Ccbg_4EAjl53BqpLdHXQ,krCiaZqjU2CeOfwoJWctDg,['end'],2013-09-15 17:49:14,0
6881,630007,pCnI3O5z2lHPPDMlhOIAbw,TT4XW2WMG0PNyUIFBIINuA,"['love', 'goeff', 'tate', 'cannothear', 'voice', 'alldefend', 'music', 'overload', 'love', 'geoff', 'suck', 'fro', 'notrow', 'nobody', 'care']",2013-04-15 05:42:41,0
6882,630132,QRcMZ8pJJBBZaKubHOoMDQ,p0iEUamJVp_QpaheE-Nz_g,"['cool', 'older', 'hotel', 'south', 'fun', 'penny', 'slot', 'cool', 'comedy']",2013-06-01 06:33:07,0
6883,630276,Auc7aP6jOox1B6AGhCbm9w,BTcY04QFiS1uh-RpkR7rAg,"['battleship', 'good', 'noteven', 'really', 'care', 'scifi', 'movie', 'worth']",2012-06-03 19:18:17,0
6884,630343,iYSAOmjHvsz01yXW612Gaw,-ipc5f0XiXwH3hbNnro54Q,"['pirate', 'know', 'im', 'late', 'stay', 'til', '6', 'morn', 'watch', 'now', 'im', 'curious', 'hahaarrrghh', 'matey']",2011-07-12 05:09:57,0
6885,630364,PSa7I27Ui6FCT766az5kXg,VkOyrR6CDfhZ7hh4yOvhiw,"['reserve', 'choose', 'seat', 'now', 'no', 'wait', 'long', 'line', 'outside', 'theater', 'movie', 'start', 'come', 'earlier', 'day', 'ticket', 'come', 'seat', 'wanna', 'stay', 'wait', 'hang', 'bar', 'watch', 'tv']",2018-04-28 04:49:25,0
6886,630449,2qya62J99lKO3UfhHP6kvg,VfX7rhtX03yNg56ISz8gVQ,"['ready', 'watch', 'super', '8']",2011-07-29 01:45:40,0
6887,630514,ckGjtNCsE-eNcC0YWmRHzA,pi1DHl64UzYXkVuSwvsUwg,['cash'],2011-03-07 03:03:43,0
6888,630681,cTVpMsY1NCxo_UqvRVuYNw,BxKe9Xt_fN6qBzrTofHuEQ,"['final', 'destination', '5', 'oo']",2011-08-18 21:32:12,0
6889,630818,cPAc0Czbp7dQcVyGaEWrBA,f4mh1Y0rnvbJRfQ3jPkqzQ,"['notwaste', 'money', 'beer', 'bar', '10', 'pop']",2015-04-19 19:05:14,0
6890,630822,pj7_ZXztudF78lYOtT436A,tuIg103yDqCEcTk5J_h8ow,"['sigor', 'ros', 'film', 'sooooo', 'worth', 'absolutely', 'amaze']",2011-11-12 06:35:53,0
6891,630840,O8eDScRAg6ae0l9Bc24uMA,4RoTEeqB_MNn6yaqZmlZHg,"['far', 'house', 'surround', 'great', 'food', 'place', 'rocket', 'fizz', 'bachi', 'burger', 'archis', 'thai', 'dinner', 'movie', 'right', 'next', 'door', 'usher', 'need', 'make', 'round', 'coz', 'encounter', 'annoy', 'ppl', 'talk', 'need', 'kick']",2013-06-15 00:50:15,0
6892,630978,l_fIke2GaYsD_enl51O7uQ,ZJKvmjBinGXEagy7l1na7Q,"['750', 'day']",2012-12-14 19:46:45,0
6893,630995,3smAgS4TkRZ2Hpr4u2PnwQ,GAOeyq-7gt9QByhdcAK3cQ,"['good', 'friends']",2010-08-08 02:36:31,0
6894,631078,4UBncqE1SBt-SwMN5WaQOw,F2DJHnTwMgzgGcl1lX8Q0A,"['notforget', '6', 'tuesdays']",2012-02-26 21:01:25,0
6895,631083,4KJl-3K-xD0euNGL_REOOw,xJzJpTYC_1k_EE0AWTOPXw,"['snow', 'white', 'hear', 'pretty', 'good']",2012-06-12 05:28:51,0
6896,631322,59QMw6nUynxZjIfBIxP5NQ,BxKe9Xt_fN6qBzrTofHuEQ,"['wait', 'movie', 'come', '10', '5', 'minute', 'preview', 'next', 'movies']",2013-03-22 20:15:26,0
6897,631354,V4bIBHc0XeOVv-W0wfJaPA,uH8o7gBowYmbToJqHsbpxg,['despicable'],2010-07-10 18:49:35,0
6898,631409,B8KT17nfCwsiBSKavRW0sg,zoODlH40edpJYLPLkHilNA,"['favorite', 'movie', 'theatre', 'serve', 'alcohol']",2013-10-16 01:10:20,0
6899,631488,Kx9uCCOGeeQZMaVk_68wWQ,_98ytLdlPEDp0FTuO31R7Q,"['dinner', 'movie']",2012-06-10 02:44:16,0
6900,631498,l_fIke2GaYsD_enl51O7uQ,ZJKvmjBinGXEagy7l1na7Q,"['come', '6pm', 'cheaper', 'price', 'stub', 'card', 'worth', 'youre', 'movie', 'goer']",2012-10-29 01:12:53,0
6901,631505,cMek0znt-hd77vItCifitw,nOidqR9yk6clKeXbuT_gZg,"['nice', 'place', 'family', 'usually', 'nevercrowded', 'great', 'service']",2012-12-20 22:51:18,0
6902,631649,YCT80Asa2xFNlOX1Vl5HYw,Y5CTA3S9TVkpr3Yvwaki-A,"['watch', 'bad', 'teacher']",2011-07-17 04:16:35,0
6903,631699,QEpqV1WAUa37y5d9viA8zQ,F8FHXQBpMu1erLSTwUxYeQ,"['staff', 'mtg', '2012', 'phoenix', 'film', 'festival', 'gonna', 'awesome', 'mark', 'calendar', 'mar', '29', 'apr', '5', 'check', 'new', 'blog']",2012-01-21 18:47:26,0
6904,631738,V4bIBHc0XeOVv-W0wfJaPA,uH8o7gBowYmbToJqHsbpxg,"['muppets', 'ntdm']",2011-11-26 21:05:50,0
6905,631815,4GMTQSSXOlk3CejH1RG8aQ,1wiv2BvvauMj8hS16UuEYw,"['youre', 'notget', 'paralectic', 'asu', 'cop', 'away', 'arrest', 'public', 'drukeness']",2011-01-29 02:05:59,0
6906,631883,4AZNsaUfgBc6rdcoO-zxgQ,Y6F9a6Rv_4nhDIZ2VfQFrg,"['just', 'saw', 'devil', 'inside', 'weaksauce']",2012-01-08 04:54:57,0
6907,632128,0Hz_6Fu9Oaxk1Way4MjZvQ,9pg2QPvwLomBLo9R-J2_Yw,"['real', 'steal']",2011-11-20 17:33:23,0
6908,632260,r6f9t5FfsYyP1U0RjQBdvw,nCAqeub9ERwzSoQwGzr1QQ,"['like', 'stadium', 'seat', 'hate', 'stupid', 'teens', 'flood', 'place']",2013-03-30 04:19:49,0
6909,632557,M1UrTf3PH-st3Q6u8VovTQ,6A9paRG2PVEfgGMXBrYdZA,"['need', 'bettermoreany', 'park', 'state', 'uw', 'hc', 'tag', 'nosane', 'place', 'park', 'sight', 'nearest', 'lot', '1020', 'away', 'bus', 'theyre', 'close', 'leave', 'early', 'day', 'wait', 'cab', 'youre', 'force', 'offcampus']",2012-10-22 23:00:20,0
6910,632611,bReos_ajF3I5lKoAx5AiMQ,nvBhlpH8TWbCl70_30gqxg,"['mib', '3', 'cause', '100', 'degrees']",2012-06-12 19:05:20,0
6911,632827,U7vb5469YO_TRVpK5n_m8Q,J0ufK7WAEq6oAdpDFz2xVA,"['thats', 'boy']",2012-06-27 04:39:17,0
6912,632901,lb8iFBJdBUcvdf1Aiv0rzw,_98ytLdlPEDp0FTuO31R7Q,"['food', 'line', 'slooooooooooow']",2014-04-19 02:26:58,0
6913,632960,e_Syda3y11tgkPXrxZbW3w,BxKe9Xt_fN6qBzrTofHuEQ,"['watch', 'transformers']",2011-07-01 03:47:31,0
6914,633192,2nBs0yRj5CWcPU848TVqpg,pJQSdbrtQQVstMUUIICSsA,"['time', 'magic', 'mike']",2012-07-08 05:50:29,0
6915,633272,Tq69-Wcqx_XMnDM4yVoL9Q,K1rAToLggkTvjRz46IU-Tg,"['theres', 'machine', 'inside', 'preordered', 'ticket', 'work', 'way', 'better', 'outside', 'machine']",2016-08-13 19:53:51,0
6916,633282,eSlvR2rZ3HB1xNeQIPse8A,kzdbkojvhf49MGyheAncOw,"['let', 'mum']",2012-01-07 16:43:01,0
6917,633287,3cTzOtjLdqBncMR7b38jng,MM8n7SPaIuMlDGbUM5SZhA,"['chronicle', 'turtz', 'mcgee']",2012-02-16 02:54:12,0
6918,633393,3jCgfOvgfzYa2iXEywceAA,p0iEUamJVp_QpaheE-Nz_g,"['coranado', 'cafe', 'late', 'night', 'best', 'deal']",2012-05-17 22:57:39,0
6919,633570,p8ECGW0TzHUk7xnlSSLaMQ,4RoTEeqB_MNn6yaqZmlZHg,['brave'],2012-07-01 22:41:42,0
6920,633596,Cp5Rg8X2ZLXgpim7MCF1Eg,kPorLswaS8h4xy-notLk9Q,"['groupon', 'deal', 'science', 'center', 'end', 'wed', 'bogo']",2011-03-06 17:38:41,0
6921,633625,-dPN1ydScvh06CnQ3Ebt4g,Y5CTA3S9TVkpr3Yvwaki-A,"['bite', 'tricky', 'order', 'bottle', 'wine', 'nowhere', 'great', 'seat', 'food']",2013-05-31 04:18:45,0
6922,633685,LFlnWG7slezc66bj-pmRhg,AKPLL7N4yTidQF7xY8kneg,"['aside', 'huge', 'screen', 'horrible', 'avoid', 'place', 'like', 'plague', 'overprice', 'rude', 'notat', 'service']",2012-03-26 05:02:45,0
6923,633691,cMMNiFwCfPbWQUHJWfTVdg,p0iEUamJVp_QpaheE-Nz_g,"['bite', 'work', 'lunch']",2011-05-26 19:19:51,0
6924,633783,4UBncqE1SBt-SwMN5WaQOw,BxKe9Xt_fN6qBzrTofHuEQ,"['little', 'better', 'seat']",2011-04-27 18:04:21,0
6925,633794,SIe9pFldSesaev42R7qc4A,vnoEUVLjmEdk6XMR26G0QQ,"['great', 'theatre', 'good', 'food', 'tons', 'movies', 'play', 'time']",2016-03-21 01:22:58,0
6926,633818,p8ECGW0TzHUk7xnlSSLaMQ,-ipc5f0XiXwH3hbNnro54Q,"['man', 'ledge']",2012-01-29 02:41:46,0
6927,633894,uveVANubtDRFQOEKwxNl8g,Y-krKDi4Yne5BTL9CbrI6A,"['monty', 'broadway', 'musical']",2014-02-02 00:24:30,0
6928,633944,8Z9ugoA4MGwiJVh-CB8bhQ,uH8o7gBowYmbToJqHsbpxg,"['glad', 'escort', 'mother', 'infa', 'notout', 'theater', 'felt', 'bad', 'mother', 'notfinish', 'film', '007', 'skyfall', 'baby', 'clearly', 'need', 'tend', 'mother', 'wouldnotbudge', 'baby', 'attention', 'baby', 'make', 'bad', 'movie', 'experience']",2012-11-17 16:13:43,0
6929,634014,gESYd9f7ZqERmL1rFxYFsQ,-ipc5f0XiXwH3hbNnro54Q,"['bad', 'teacher', 'good', 'preview', 'suggest']",2011-07-02 05:45:29,0
6930,634089,6gGRtiXRdUS2PbFlu2QmZQ,LaRDgOcsS0A4CvfwKkX3lw,"['great', 'place', 'rain', 'day', 'great', 'movie', 'popcorn', 'pop']",2012-02-28 10:47:20,0
6931,634203,5dKknvq65x-SaluuJjT0Kw,ikTlMObBu3aI4xNmE9X4mA,"['5', 'buck', 'person', 'cou', 'notus', '47', 'ronin']",2013-12-29 18:35:48,0
6932,634395,rWBtdFwQOBk0w26IpBscxg,whF3fiWey-GJLzmX3yoC5w,"['nice', 'quaint', 'reasonably', 'price', 'great', 'place', 'wa', 'nota', 'quiet', 'night']",2016-05-19 16:22:26,0
6933,634457,V4bIBHc0XeOVv-W0wfJaPA,uH8o7gBowYmbToJqHsbpxg,['prometheus'],2012-06-16 01:39:34,0
6934,634815,5iC8ACfjj_4wwCQ8vkj3og,J0ufK7WAEq6oAdpDFz2xVA,"['amaze', 'spiderman', 'thumb', 'movie']",2012-07-04 09:54:15,0
6935,634831,hDHkIWWq2TktxnKmxZvORw,nJUsNx-LKAZ0FHGm9mnmaw,"['beautiful', 'theatre', 'terrible', 'movie', 'selection', 'absolutely', 'terrible']",2016-02-21 00:01:59,0
6936,635037,SGCiwj5eP9xCtdSUm4HMYA,B7crzLt3Cmq2Uy3JOiMnRw,"['amaze', 'food', 'people', 'theatres']",2010-08-02 00:42:52,0
6937,635088,2-01LlVLrCujcL1kT2Xchw,zoODlH40edpJYLPLkHilNA,"['love', 'recline', 'chair', 'popcorn', 'fresh', 'notstale', 'like', 'theaters', 'popcorn', 'season', 'popcorn', 'shake', 'alcohol', 'definitely', 'worth']",2014-04-08 03:57:47,0
6938,635105,sQWMk7e4nXcA8IS45qQV2Q,m6PIHmB4lWKmZz4oMGV_uw,"['mission', 'impossible', 'ok', 'not', 'bad', 'notthe', 'best', 'warhorse', 'tonight']",2012-01-02 22:36:06,0
